free_time,station_name,time,city,label
3.5,Ella Station,21:30,Ella,"watch film, visit beautiful place"
2.5,Hanwella AC,19:45,Hanwella,"dinner, shopping"
1.0,Kandy City Center,07:30,Kandy,breakfast
2.5,Point Pedro DC,09:30,Point Pedro,visit beautiful place
3.0,Vavuniya Town DC,21:30,Vavuniya,"dinner, shopping"
2.5,Godakawela AC,14:30,Godakawela,"lunch, shopping"
5.0,Ratnapura DC,07:30,Ratnapura,visit beautiful place
1.5,Kilinochchi Center,13:15,Kilinochchi,lunch
1.0,Balangoda AC,08:30,Balangoda,breakfast
2.0,Homagama Godagama,11:30,Homagama,lunch
3.0,Hambantota Port,21:00,Hambantota,"dinner, shopping"
1.5,Bambalapitiya RZ,07:30,Bambalapitiya,breakfast
2.5,Haputale View,19:30,Haputale,"dinner, shopping"
2.75,Point Pedro DC,06:15,Point Pedro,visit beautiful place
2.75,Anuradhapura New Town,08:15,Anuradhapura,"breakfast, visit beautiful place"
1.5,Kadawatha Highway,12:45,Kadawatha,lunch
2.5,Kottawa Interchange,11:15,Kottawa,"lunch, shopping"
0.75,Weligama Bay,19:00,Weligama,dinner
0.75,Mahiyanganaya AC,13:15,Mahiyanganaya,lunch
3.5,Hanwella AC,20:30,Hanwella,visit beautiful place
2.0,Rajagiriya Flyover,11:45,Rajagiriya,lunch
2.75,Kuliyapitiya Center,08:45,Kuliyapitiya,"breakfast, visit beautiful place"
1.5,Dutch Hospital,08:30,Colombo,breakfast
4.0,Hatton Bus Stand,11:45,Hatton,"watch film, visit beautiful place"
1.5,Biyagama Factory,20:30,Biyagama,dinner
1.0,Badulla Main DC,08:00,Badulla,breakfast
2.5,Kekirawa AC,19:00,Kekirawa,"dinner, shopping"
0.5,Kottawa Interchange,06:17,Kottawa,tea/coffee shop
1.0,Kandy Gatambe,11:00,Kandy,lunch
0.75,Negombo Beach Road,19:15,Negombo,dinner
2.0,Batticaloa City,11:00,Batticaloa,lunch
1.5,Avissawella Center,08:30,Avissawella,breakfast
0.75,Anamaduwa DC,19:45,Anamaduwa,dinner
0.25,Anuradhapura New Town,18:00,Anuradhapura,none
2.5,Rambukkana DC,16:30,Rambukkana,watch film
2.75,Katunayake Airport,07:00,Katunayake,"breakfast, visit beautiful place"
3.0,Pottuvil DC,21:30,Pottuvil,"dinner, shopping"
4.0,Tangalle Town,13:30,Tangalle,visit beautiful place
1.0,Ratnapura DC,08:45,Ratnapura,breakfast
0.5,Chilaw City,06:43,Chilaw,tea/coffee shop
1.5,Muttur DC,13:45,Muttur,lunch
0.5,Moratuwa Junction,04:57,Moratuwa,tea/coffee shop
0.5,Kataragama Center,01:49,Kataragama,tea/coffee shop
0.75,Hanwella AC,10:15,Hanwella,shopping
3.0,Jaffna Library AC,16:30,Jaffna,watch film
2.75,Anuradhapura New Town,07:30,Anuradhapura,"breakfast, visit beautiful place"
1.0,Batticaloa City,08:00,Batticaloa,breakfast
0.75,Rajagiriya Flyover,12:30,Rajagiriya,lunch
2.5,Kadugannawa AC,19:00,Kadugannawa,"dinner, shopping"
1.5,Poonakary AC,13:30,Poonakary,lunch
4.0,Mannar AC,19:00,Mannar,"watch film, visit beautiful place"
3.5,Kegalle Town,19:15,Kegalle,visit beautiful place
0.25,Dehiwala Junction,13:15,Dehiwala,none
0.5,Dutch Hospital,06:43,Colombo,tea/coffee shop
3.5,Marawila AC,12:15,Marawila,visit beautiful place
3.5,Passara DC,11:30,Passara,visit beautiful place
2.0,Nivitigala AC,14:15,Nivitigala,lunch
3.5,Warakapola AC,06:15,Warakapola,visit beautiful place
3.5,Pussellawa AC,16:30,Pussellawa,"watch film, visit beautiful place"
0.5,Monaragala DC,17:03,Monaragala,tea/coffee shop
2.0,Kuliyapitiya Center,13:15,Kuliyapitiya,lunch
2.0,Marawila AC,08:45,Marawila,breakfast
0.5,Mirissa Beach,03:23,Mirissa,tea/coffee shop
0.5,Homagama Godagama,22:08,Homagama,tea/coffee shop
2.5,Rambukkana DC,22:45,Rambukkana,visit beautiful place
1.0,Nedunkeni AC,11:45,Nedunkeni,lunch
5.0,Rambukkana DC,12:45,Rambukkana,visit beautiful place
2.0,Chavakachcheri AC,13:00,Chavakachcheri,lunch
1.0,Tissamaharama DC,11:00,Tissamaharama,lunch
1.0,CCC Fast Charge,21:00,Colombo,dinner
0.75,Kekirawa AC,14:45,Kekirawa,lunch
3.0,Kilinochchi Center,19:30,Kilinochchi,"dinner, shopping"
2.5,Tangalle Town,19:15,Tangalle,"dinner, shopping"
2.75,Pussellawa AC,14:45,Pussellawa,"lunch, visit beautiful place"
2.0,Galenbindunuwewa AC,12:30,Galenbindunuwewa,lunch
1.5,Matale Town,12:30,Matale,lunch
2.75,Matara Town Hall,12:30,Matara,"lunch, visit beautiful place"
2.75,Dickwella DC,07:30,Dickwella,"breakfast, visit beautiful place"
1.0,Mirissa Beach,09:45,Mirissa,shopping
2.0,Kekirawa AC,07:15,Kekirawa,breakfast
0.75,Kalutara South,12:45,Kalutara,lunch
2.5,Akuressa Center,12:45,Akuressa,"lunch, shopping"
2.5,Padukka Center,22:00,Padukka,visit beautiful place
1.0,Hatton Bus Stand,14:15,Hatton,lunch
0.75,Moratuwa Junction,13:15,Moratuwa,lunch
3.0,Negombo Beach Road,05:45,Negombo,visit beautiful place
1.0,Kandana DC,19:15,Kandana,dinner
0.25,Batticaloa City,15:15,Batticaloa,none
0.75,Bambalapitiya RZ,17:45,Bambalapitiya,shopping
0.5,Katunayake Airport,01:31,Katunayake,tea/coffee shop
3.0,Kegalle Town,07:00,Kegalle,visit beautiful place
3.5,Bambalapitiya RZ,22:30,Bambalapitiya,visit beautiful place
0.5,Hanwella AC,02:15,Hanwella,tea/coffee shop
0.5,Dutch Hospital,06:14,Colombo,tea/coffee shop
0.5,Kandy City Center,22:14,Kandy,tea/coffee shop
0.5,Warakapola AC,06:50,Warakapola,tea/coffee shop
2.0,Tissamaharama DC,09:45,Tissamaharama,shopping
1.5,Polonnaruwa Center,14:30,Polonnaruwa,lunch
2.75,Mirissa Beach,14:00,Mirissa,"lunch, visit beautiful place"
2.0,Galle Bus Stand,14:30,Galle,lunch
2.5,Wellawaya AC,14:00,Wellawaya,"lunch, shopping"
2.5,Dambulla DC,11:15,Dambulla,"lunch, shopping"
0.5,Galenbindunuwewa AC,22:51,Galenbindunuwewa,tea/coffee shop
2.75,Ratmalana DC,07:00,Ratmalana,"breakfast, visit beautiful place"
0.75,Shangri La DC,13:00,Colombo,lunch
2.0,Weligama Bay,13:00,Weligama,lunch
3.5,Poonakary AC,21:30,Poonakary,"watch film, visit beautiful place"
0.5,Pottuvil DC,22:37,Pottuvil,tea/coffee shop
2.75,Shangri La DC,07:45,Colombo,"breakfast, visit beautiful place"
0.5,Ruwanwella AC,22:16,Ruwanwella,tea/coffee shop
1.5,Puttalam Lagoon,14:00,Puttalam,lunch
1.5,Vavuniya Town DC,13:30,Vavuniya,lunch
1.0,Avissawella Center,11:30,Avissawella,lunch
1.0,Beliatta Highway,12:00,Beliatta,lunch
0.75,Nivitigala AC,11:15,Nivitigala,lunch
2.5,Mihintale AC,19:00,Mihintale,"dinner, shopping"
2.5,Kinniya AC,09:15,Kinniya,visit beautiful place
0.5,Homagama Godagama,06:52,Homagama,tea/coffee shop
1.0,Dickwella DC,13:00,Dickwella,lunch
1.0,Padukka Center,07:00,Padukka,breakfast
1.0,Ratmalana DC,07:15,Ratmalana,breakfast
2.5,Tangalle Town,19:15,Tangalle,"dinner, shopping"
2.0,Kandana DC,10:30,Kandana,shopping
1.0,Chavakachcheri AC,08:15,Chavakachcheri,breakfast
1.0,Nikaweratiya AC,14:15,Nikaweratiya,lunch
2.0,Maharagama City,13:15,Maharagama,lunch
4.0,Gampola Center,16:30,Gampola,"watch film, visit beautiful place"
0.5,Nivitigala AC,00:35,Nivitigala,tea/coffee shop
2.75,Hatton Bus Stand,14:15,Hatton,"lunch, visit beautiful place"
1.5,Bandarawela Town,17:00,Bandarawela,shopping
0.5,Pannipitiya Station,06:37,Pannipitiya,tea/coffee shop
2.5,Kilinochchi Center,21:30,Kilinochchi,"dinner, shopping"
2.0,CCC Fast Charge,18:00,Colombo,shopping
4.5,Akuressa Center,05:30,Akuressa,visit beautiful place
0.75,Moratuwa Junction,12:15,Moratuwa,lunch
3.5,Ella Station,14:30,Ella,visit beautiful place
2.0,Pussellawa AC,19:45,Pussellawa,dinner
1.0,Tambuttegama DC,08:30,Tambuttegama,breakfast
0.75,Homagama Godagama,12:15,Homagama,lunch
0.75,Shangri La DC,08:30,Colombo,"breakfast, tea/coffee shop"
2.5,Ahangama AC,14:30,Ahangama,"lunch, shopping"
2.0,Veyangoda Station,07:30,Veyangoda,breakfast
3.5,Tangalle Town,06:00,Tangalle,visit beautiful place
0.25,Negombo Beach Road,18:45,Negombo,none
1.5,Kandy Gatambe,07:45,Kandy,breakfast
0.25,Kurunegala Lake Rd,14:30,Kurunegala,none
2.75,Veyangoda Station,08:30,Veyangoda,"breakfast, visit beautiful place"
2.0,Ratnapura DC,12:45,Ratnapura,lunch
0.75,Kottawa Interchange,21:45,Kottawa,dinner
5.0,Kalutara South,19:30,Kalutara,visit beautiful place
0.5,Aluthgama Bridge,06:48,Aluthgama,tea/coffee shop
2.75,Hatton Bus Stand,09:30,Hatton,visit beautiful place
2.0,Tambuttegama DC,20:00,Tambuttegama,dinner
0.5,Matara Town Hall,01:28,Matara,tea/coffee shop
0.5,Anuradhapura New Town,22:14,Anuradhapura,tea/coffee shop
1.0,Gampaha Town,12:30,Gampaha,lunch
1.5,Mahiyanganaya AC,08:15,Mahiyanganaya,breakfast
2.0,Kilinochchi Center,08:00,Kilinochchi,breakfast
1.5,Bambalapitiya RZ,14:15,Bambalapitiya,lunch
2.0,Batticaloa City,08:45,Batticaloa,breakfast
3.0,Panadura Depot,21:00,Panadura,"dinner, shopping"
1.0,Peradeniya Junction,07:45,Peradeniya,breakfast
3.5,Matale Town,12:30,Matale,visit beautiful place
1.0,Beliatta Highway,07:30,Beliatta,breakfast
0.5,Habarana DC,06:20,Habarana,tea/coffee shop
0.5,Point Pedro DC,16:59,Point Pedro,tea/coffee shop
3.5,Hikkaduwa AC,16:30,Hikkaduwa,"watch film, visit beautiful place"
1.0,Puttalam Lagoon,14:45,Puttalam,lunch
3.5,Avissawella Center,21:30,Avissawella,"watch film, visit beautiful place"
3.5,Galenbindunuwewa AC,11:45,Galenbindunuwewa,"watch film, visit beautiful place"
2.5,Kosgama DC,19:00,Kosgama,"dinner, shopping"
1.0,Talawakele DC,19:45,Talawakele,dinner
0.75,Nugegoda High Level,20:15,Nugegoda,dinner
5.0,Batticaloa City,11:15,Batticaloa,visit beautiful place
0.5,Station C,17:47,Kandy,tea/coffee shop
1.0,Katunayake Airport,10:00,Katunayake,shopping
3.0,Godakawela AC,11:45,Godakawela,"lunch, shopping"
2.75,Ruwanwella AC,13:30,Ruwanwella,"lunch, visit beautiful place"
0.25,Badulla Main DC,10:00,Badulla,none
1.0,Kilinochchi Center,08:00,Kilinochchi,breakfast
0.75,Ratmalana DC,20:15,Ratmalana,dinner
5.0,Galle Fort AC,12:30,Galle,visit beautiful place
1.0,Kadawatha Highway,08:15,Kadawatha,breakfast
1.0,Pottuvil DC,12:30,Pottuvil,lunch
2.5,Kandana DC,18:30,Kandana,visit beautiful place
1.0,Thalahena DC,07:45,Thalahena,breakfast
1.0,Nugegoda High Level,11:30,Nugegoda,lunch
3.0,Muttur DC,16:30,Muttur,watch film
3.0,Station A,21:45,Colombo,"dinner, shopping"
1.5,Mihintale AC,11:45,Mihintale,lunch
4.0,Batticaloa City,07:15,Batticaloa,visit beautiful place
3.5,Nugegoda High Level,16:30,Nugegoda,"watch film, visit beautiful place"
2.0,Avissawella Center,08:30,Avissawella,breakfast
0.5,Kurunegala Lake Rd,22:42,Kurunegala,tea/coffee shop
0.75,Teldeniya AC,07:00,Teldeniya,"breakfast, tea/coffee shop"
2.5,Kadawatha Highway,11:45,Kadawatha,"lunch, shopping"
2.5,Beruwala Beach,17:15,Beruwala,visit beautiful place
3.0,Tissamaharama DC,09:45,Tissamaharama,visit beautiful place
5.0,Talawakele DC,14:00,Talawakele,"watch film, visit beautiful place"
2.75,Galenbindunuwewa AC,08:15,Galenbindunuwewa,"breakfast, visit beautiful place"
0.75,Shangri La DC,07:00,Colombo,"breakfast, tea/coffee shop"
3.0,Gampaha Town,11:45,Gampaha,"lunch, shopping"
1.5,Padukka Center,07:30,Padukka,breakfast
4.5,Talawakele DC,11:00,Talawakele,visit beautiful place
2.0,Kurunegala Town,07:30,Kurunegala,breakfast
2.5,Warakapola AC,18:15,Warakapola,visit beautiful place
0.5,Kottawa Interchange,22:13,Kottawa,tea/coffee shop
2.5,Hatton Bus Stand,12:00,Hatton,"lunch, shopping"
1.0,Thalahena DC,08:00,Thalahena,breakfast
3.5,Point Pedro DC,05:00,Point Pedro,visit beautiful place
0.75,Ahangama AC,11:30,Ahangama,lunch
2.75,Matale Town,07:30,Matale,"breakfast, visit beautiful place"
0.75,Dickwella DC,19:15,Dickwella,dinner
2.75,Polonnaruwa Center,07:00,Polonnaruwa,"breakfast, visit beautiful place"
2.0,Kataragama Center,08:00,Kataragama,breakfast
0.25,Moratuwa Junction,05:45,Moratuwa,none
1.5,Arugam Bay AC,19:15,Arugam Bay,dinner
2.0,Pottuvil DC,08:15,Pottuvil,breakfast
3.0,Kataragama Center,15:15,Kataragama,visit beautiful place
3.0,Sigiriya Jn,21:45,Sigiriya,"dinner, shopping"
0.75,Bambalapitiya RZ,08:15,Bambalapitiya,"breakfast, tea/coffee shop"
1.5,Mihintale AC,17:15,Mihintale,shopping
1.5,Wennappuwa DC,08:30,Wennappuwa,breakfast
0.25,Embilipitiya DC,15:30,Embilipitiya,none
0.75,Nuwara Eliya Grand,17:00,Nuwara Eliya,shopping
1.0,Deniyaya AC,13:30,Deniyaya,lunch
1.5,Vavuniya Town DC,20:45,Vavuniya,dinner
4.0,Horana Town,21:00,Horana,visit beautiful place
0.5,Nikaweratiya AC,06:43,Nikaweratiya,tea/coffee shop
2.0,Thalahena DC,11:00,Thalahena,lunch
0.5,Polonnaruwa Center,02:32,Polonnaruwa,tea/coffee shop
2.75,Mullaitivu DC,15:15,Mullaitivu,visit beautiful place
1.5,Wattala K Zone,11:30,Wattala,lunch
2.75,Katunayake Airport,08:15,Katunayake,"breakfast, visit beautiful place"
1.0,Warakapola AC,08:30,Warakapola,breakfast
4.0,Tanamalwila AC,15:45,Tanamalwila,visit beautiful place
1.5,Hikkaduwa AC,21:00,Hikkaduwa,dinner
1.0,Chavakachcheri AC,13:15,Chavakachcheri,lunch
1.5,Mahiyanganaya AC,08:15,Mahiyanganaya,breakfast
1.5,Tissamaharama DC,12:15,Tissamaharama,lunch
0.5,Ratnapura DC,01:47,Ratnapura,tea/coffee shop
0.5,Maho Station,04:32,Maho,tea/coffee shop
4.5,Haputale View,17:15,Haputale,visit beautiful place
0.25,Shangri La DC,06:00,Colombo,none
0.75,Maho Station,10:45,Maho,shopping
2.0,Kinniya AC,19:30,Kinniya,dinner
1.5,Kilinochchi Center,07:00,Kilinochchi,breakfast
0.75,Trincomalee Town,07:00,Trincomalee,"breakfast, tea/coffee shop"
1.5,Kandy Gatambe,08:00,Kandy,breakfast
5.0,Ahangama AC,21:30,Ahangama,"watch film, visit beautiful place"
2.0,Negombo Beach Road,19:45,Negombo,dinner
2.75,Mullaitivu DC,22:15,Mullaitivu,visit beautiful place
4.5,Sigiriya Jn,18:00,Sigiriya,visit beautiful place
2.75,Hanwella AC,22:30,Hanwella,visit beautiful place
1.5,Balangoda AC,07:00,Balangoda,breakfast
0.5,Kandy City Center,15:13,Kandy,tea/coffee shop
4.0,Ratnapura DC,15:15,Ratnapura,visit beautiful place
1.5,Habarana DC,08:15,Habarana,breakfast
1.5,Muttur DC,14:30,Muttur,lunch
0.75,Dickwella DC,21:30,Dickwella,dinner
3.0,Aluthgama Bridge,21:30,Aluthgama,"dinner, shopping"
2.75,Maskeliya Town,11:15,Maskeliya,"lunch, visit beautiful place"
1.0,Hikkaduwa AC,11:00,Hikkaduwa,lunch
1.5,Wellawaya AC,07:45,Wellawaya,breakfast
1.0,Batticaloa City,08:45,Batticaloa,breakfast
2.0,Anuradhapura DC,11:45,Anuradhapura,lunch
4.0,Ratnapura DC,14:00,Ratnapura,"watch film, visit beautiful place"
2.0,Haputale View,13:15,Haputale,lunch
2.75,Hambantota Port,09:30,Hambantota,visit beautiful place
2.5,Tangalle Town,10:45,Tangalle,visit beautiful place
1.0,Pottuvil DC,08:15,Pottuvil,breakfast
0.5,Warakapola AC,22:58,Warakapola,tea/coffee shop
0.5,Eheliyagoda DC,03:55,Eheliyagoda,tea/coffee shop
0.25,Kurunegala Town,07:30,Kurunegala,none
1.0,Weligama Bay,20:45,Weligama,dinner
0.75,Wennappuwa DC,08:45,Wennappuwa,"breakfast, tea/coffee shop"
2.0,Point Pedro DC,11:00,Point Pedro,lunch
1.0,Chilaw City,07:00,Chilaw,breakfast
0.5,Kekirawa AC,22:12,Kekirawa,tea/coffee shop
0.75,Station A,10:30,Colombo,shopping
0.75,Nivitigala AC,19:45,Nivitigala,dinner
0.5,CCC Fast Charge,22:01,Colombo,tea/coffee shop
2.5,Veyangoda Station,14:30,Veyangoda,"lunch, shopping"
0.25,Kuliyapitiya Center,19:00,Kuliyapitiya,none
1.5,Kinniya AC,13:00,Kinniya,lunch
4.0,Bandarawela Town,11:15,Bandarawela,visit beautiful place
2.5,Galenbindunuwewa AC,19:45,Galenbindunuwewa,"dinner, shopping"
2.5,Embilipitiya DC,11:00,Embilipitiya,"lunch, shopping"
2.5,Kalutara South,12:30,Kalutara,"lunch, shopping"
2.5,Horana Town,15:45,Horana,visit beautiful place
2.5,Kilinochchi Center,11:45,Kilinochchi,"lunch, shopping"
3.5,Anamaduwa DC,13:30,Anamaduwa,visit beautiful place
2.5,Tangalle Town,11:30,Tangalle,"lunch, shopping"
0.25,Embilipitiya DC,14:30,Embilipitiya,none
2.75,Akuressa Center,07:15,Akuressa,"breakfast, visit beautiful place"
0.75,Passara DC,17:15,Passara,shopping
4.0,Galle Bus Stand,10:15,Galle,visit beautiful place
1.5,Station B,08:15,Colombo,breakfast
0.5,Wattala K Zone,06:07,Wattala,tea/coffee shop
0.5,Anamaduwa DC,22:36,Anamaduwa,tea/coffee shop
0.5,Matale Town,22:00,Matale,tea/coffee shop
0.5,Nedunkeni AC,06:01,Nedunkeni,tea/coffee shop
2.75,Kurunegala Lake Rd,08:30,Kurunegala,"breakfast, visit beautiful place"
1.5,Station B,13:30,Colombo,lunch
0.75,Kandana DC,12:45,Kandana,lunch
0.5,Unawatuna DC,03:54,Unawatuna,tea/coffee shop
3.0,Ruwanwella AC,20:15,Ruwanwella,"dinner, shopping"
0.75,Panadura Depot,08:00,Panadura,"breakfast, tea/coffee shop"
3.0,Sigiriya Jn,13:15,Sigiriya,"lunch, shopping"
0.25,Hanwella AC,21:45,Hanwella,none
2.0,Eheliyagoda DC,08:45,Eheliyagoda,breakfast
0.75,Liberty Plaza AC,17:45,Colombo,shopping
2.0,Aluthgama Bridge,13:30,Aluthgama,lunch
2.75,Weligama Bay,13:00,Weligama,"lunch, visit beautiful place"
0.25,Kegalle Town,09:30,Kegalle,none
2.75,Homagama Center,18:15,Homagama,visit beautiful place
3.0,Weligama Bay,21:30,Weligama,"dinner, shopping"
3.0,Muttur DC,15:30,Muttur,visit beautiful place
2.0,Piliyandala Town,13:45,Piliyandala,lunch
0.75,Moratuwa Junction,20:00,Moratuwa,dinner
0.5,Digana DC,22:32,Digana,tea/coffee shop
2.5,Gampola Center,19:45,Gampola,"dinner, shopping"
3.0,Tangalle Town,16:30,Tangalle,watch film
2.5,Kandy Gatambe,12:45,Kandy,"lunch, shopping"
1.0,Weligama Bay,19:30,Weligama,dinner
0.75,Kegalle Town,13:30,Kegalle,lunch
0.5,Haputale View,22:30,Haputale,tea/coffee shop
2.75,Rambukkana DC,14:00,Rambukkana,"lunch, visit beautiful place"
0.5,Kosgama DC,17:16,Kosgama,tea/coffee shop
0.5,Kottawa Interchange,00:19,Kottawa,tea/coffee shop
1.5,CCC Fast Charge,19:00,Colombo,dinner
5.0,Wennappuwa DC,20:45,Wennappuwa,visit beautiful place
2.0,Kandana DC,07:45,Kandana,breakfast
4.5,Kurunegala Lake Rd,21:30,Kurunegala,"watch film, visit beautiful place"
2.5,Chilaw City,11:45,Chilaw,"lunch, shopping"
0.75,Dutch Hospital,22:30,Colombo,shopping
3.5,Aluthgama Bridge,11:45,Aluthgama,"watch film, visit beautiful place"
3.0,Teldeniya AC,12:00,Teldeniya,"lunch, shopping"
0.5,Pussellawa AC,01:55,Pussellawa,tea/coffee shop
3.0,Kurunegala Town,19:15,Kurunegala,"dinner, shopping"
0.5,Eheliyagoda DC,22:31,Eheliyagoda,tea/coffee shop
0.25,Kattankudy AC,12:30,Kattankudy,none
2.0,Kalmunai Center,14:30,Kalmunai,lunch
2.5,Digana DC,14:00,Digana,"lunch, shopping"
2.5,Kadugannawa AC,18:45,Kadugannawa,visit beautiful place
0.5,Rambukkana DC,03:42,Rambukkana,tea/coffee shop
4.0,Pottuvil DC,18:15,Pottuvil,visit beautiful place
0.5,Avissawella Center,17:04,Avissawella,tea/coffee shop
2.5,Batticaloa City,11:45,Batticaloa,"lunch, shopping"
0.75,Horana Town,21:15,Horana,dinner
0.75,Dambulla DC,20:45,Dambulla,dinner
0.25,Pannipitiya Station,13:30,Pannipitiya,none
1.5,Ahangama AC,11:30,Ahangama,lunch
1.5,Habarana DC,07:45,Habarana,breakfast
2.0,Wellawaya AC,12:45,Wellawaya,lunch
2.75,Kattankudy AC,08:00,Kattankudy,"breakfast, visit beautiful place"
3.5,Pottuvil DC,21:30,Pottuvil,"watch film, visit beautiful place"
0.5,Jaffna Central DC,06:18,Jaffna,tea/coffee shop
3.0,Hambantota Port,21:15,Hambantota,"dinner, shopping"
0.5,Dehiwala Junction,22:03,Dehiwala,tea/coffee shop
3.0,Pottuvil DC,21:30,Pottuvil,"dinner, shopping"
2.5,Muttur DC,11:45,Muttur,"lunch, shopping"
4.0,Marawila AC,10:15,Marawila,visit beautiful place
0.75,Galle Bus Stand,07:45,Galle,"breakfast, tea/coffee shop"
0.5,Kilinochchi Center,22:48,Kilinochchi,tea/coffee shop
2.75,Kataragama Center,08:45,Kataragama,"breakfast, visit beautiful place"
4.0,Godakawela AC,20:15,Godakawela,visit beautiful place
3.0,Homagama Godagama,11:15,Homagama,"lunch, shopping"
4.0,Peradeniya Junction,09:00,Peradeniya,visit beautiful place
1.5,Mirissa Beach,12:00,Mirissa,lunch
2.0,Moratuwa Junction,08:45,Moratuwa,breakfast
2.75,Point Pedro DC,14:15,Point Pedro,"lunch, visit beautiful place"
2.75,Nedunkeni AC,15:45,Nedunkeni,visit beautiful place
1.0,Badulla Main DC,19:45,Badulla,dinner
0.75,Kadawatha Highway,11:45,Kadawatha,lunch
1.0,Kottawa Interchange,19:45,Kottawa,dinner
0.5,Marawila AC,06:21,Marawila,tea/coffee shop
4.5,Passara DC,21:30,Passara,"watch film, visit beautiful place"
1.0,Ratmalana DC,10:45,Ratmalana,shopping
1.0,Galenbindunuwewa AC,12:00,Galenbindunuwewa,lunch
2.0,Maskeliya Town,07:45,Maskeliya,breakfast
0.25,Padukka Center,12:15,Padukka,none
3.0,Katunayake Airport,19:00,Katunayake,"dinner, shopping"
4.0,Puttalam Lagoon,11:15,Puttalam,visit beautiful place
1.0,Puttalam Lagoon,08:45,Puttalam,breakfast
2.75,Homagama Godagama,12:30,Homagama,"lunch, visit beautiful place"
2.75,Station B,08:45,Colombo,"breakfast, visit beautiful place"
2.75,Veyangoda Station,08:30,Veyangoda,"breakfast, visit beautiful place"
2.75,Station A,14:30,Colombo,"lunch, visit beautiful place"
0.75,Kattankudy AC,12:45,Kattankudy,lunch
1.0,Muttur DC,08:15,Muttur,breakfast
0.25,Embilipitiya DC,08:45,Embilipitiya,none
1.0,Kadugannawa AC,07:30,Kadugannawa,breakfast
2.0,Rajagiriya Flyover,08:15,Rajagiriya,breakfast
2.5,Trincomalee Town,20:30,Trincomalee,"dinner, shopping"
1.0,Kandy City Center,07:45,Kandy,breakfast
4.0,Moratuwa Junction,22:30,Moratuwa,visit beautiful place
2.0,Marawila AC,18:45,Marawila,shopping
2.5,Rambukkana DC,19:00,Rambukkana,"dinner, shopping"
4.0,Digana DC,19:30,Digana,visit beautiful place
3.5,Kekirawa AC,16:30,Kekirawa,"watch film, visit beautiful place"
1.5,Nuwara Eliya Grand,08:45,Nuwara Eliya,breakfast
2.5,Negombo Beach Road,17:45,Negombo,visit beautiful place
1.5,Hambantota Port,14:45,Hambantota,lunch
3.0,Gampola Center,16:30,Gampola,watch film
3.0,Rajagiriya Flyover,20:30,Rajagiriya,"dinner, shopping"
3.0,Kattankudy AC,16:30,Kattankudy,watch film
4.5,Gampola Center,16:30,Gampola,"watch film, visit beautiful place"
0.25,Arugam Bay AC,11:30,Arugam Bay,none
1.5,Digana DC,11:45,Digana,lunch
0.75,Kuliyapitiya Center,07:45,Kuliyapitiya,"breakfast, tea/coffee shop"
0.75,Hikkaduwa AC,19:30,Hikkaduwa,dinner
2.75,Warakapola AC,07:00,Warakapola,"breakfast, visit beautiful place"
1.5,Haputale View,07:15,Haputale,breakfast
0.5,Poonakary AC,06:45,Poonakary,tea/coffee shop
1.0,Kataragama Center,21:00,Kataragama,dinner
0.75,Point Pedro DC,08:00,Point Pedro,"breakfast, tea/coffee shop"
3.5,Ambalangoda DC,21:45,Ambalangoda,visit beautiful place
0.75,Beliatta Highway,12:30,Beliatta,lunch
0.5,Kuliyapitiya Center,17:49,Kuliyapitiya,tea/coffee shop
3.0,Ruwanwella AC,18:45,Ruwanwella,visit beautiful place
0.25,Kandy City Center,13:15,Kandy,none
2.5,Weligama Bay,20:00,Weligama,"dinner, shopping"
0.75,Homagama Center,08:15,Homagama,"breakfast, tea/coffee shop"
3.0,Habarana DC,14:00,Habarana,"lunch, shopping"
0.5,Anuradhapura DC,06:27,Anuradhapura,tea/coffee shop
3.0,Embilipitiya DC,13:45,Embilipitiya,"lunch, shopping"
2.75,Embilipitiya DC,17:30,Embilipitiya,visit beautiful place
2.5,Anuradhapura New Town,11:30,Anuradhapura,"lunch, shopping"
2.0,Marawila AC,13:00,Marawila,lunch
4.0,Hatton Bus Stand,22:15,Hatton,visit beautiful place
3.0,Nugegoda High Level,15:30,Nugegoda,visit beautiful place
2.75,Kalmunai Center,12:00,Kalmunai,"lunch, visit beautiful place"
2.0,Anuradhapura DC,14:15,Anuradhapura,lunch
2.5,Nuwara Eliya Grand,13:45,Nuwara Eliya,"lunch, shopping"
2.0,Katunayake Airport,13:00,Katunayake,lunch
0.5,Marawila AC,17:09,Marawila,tea/coffee shop
0.75,Nugegoda High Level,08:15,Nugegoda,"breakfast, tea/coffee shop"
2.5,Station A,11:15,Colombo,"lunch, shopping"
2.75,Talawakele DC,13:15,Talawakele,"lunch, visit beautiful place"
2.0,Station B,07:00,Colombo,breakfast
0.75,Padukka Center,09:00,Padukka,shopping
4.0,Nivitigala AC,11:45,Nivitigala,"watch film, visit beautiful place"
3.0,Maharagama City,09:00,Maharagama,visit beautiful place
0.75,Maskeliya Town,08:45,Maskeliya,"breakfast, tea/coffee shop"
2.0,Kilinochchi Center,08:30,Kilinochchi,breakfast
1.0,Jaffna Library AC,22:45,Jaffna,shopping
2.75,Panadura Depot,12:15,Panadura,"lunch, visit beautiful place"
3.0,Homagama Godagama,19:00,Homagama,"dinner, shopping"
2.0,Maharagama City,20:15,Maharagama,dinner
2.5,Haputale View,13:45,Haputale,"lunch, shopping"
